관리번호,공원명,공원구분,소재지도로명주소,소재지지번주소,위도,경도,공원면적,공원보유시설(운동시설),공원보유시설(유희시설),공원보유시설(편익시설),공원보유시설(교양시설),공원보유시설(기타시설),지정고시일,관리기관명,전화번호,데이터기준일자,제공기관코드,제공기관명,
46110-00086,100호,소공원,,전라남도 목포시 용당동 1180-26,34.810369,126.388957,859,운동기구,,,,정자,2007-05-11,전라남도 목포시청,061-270-3625,2018-02-21,4800000,전라남도 목포시,
46110-00087,101호,소공원,,전라남도 목포시 용당동 1179-2,34.809674,126.388518,531,운동기구,,,,의자,2007-05-11,전라남도 목포시청,061-270-3625,2018-02-21,4800000,전라남도 목포시,
46110-00088,죽동,소공원,,전라남도 목포시 죽동 115,34.792486,126.381317,731,운동기구,,,,정자,2007-05-11,전라남도 목포시청,061-270-3625,2018-02-21,4800000,전라남도 목포시,
46110-00089,중화마을,소공원,,전라남도 목포시 상동 163,34.810841,126.416385,1369,운동기구,,,,정자,2007-06-13,전라남도 목포시청,061-270-3625,2018-02-21,4800000,전라남도 목포시,
46110-00090,돌골,소공원,,전라남도 목포시 죽교동 580-561,34.800543,126.372112,777,운동기구,조합놀이대 시소,,,,2007-06-13,전라남도 목포시청,061-270-3625,2018-02-21,4800000,전라남도 목포시,
46110-00091,130호,소공원,,전라남도 목포시 연산동 2019,34.819646,126.382225,2150,,,,,정자,2010-12-20,전라남도 목포시청,061-270-3625,2018-02-21,4800000,전라남도 목포시,
46110-00092,터진목,소공원,,전라남도 목포시 산정동 1654-1,34.805177,126.370758,336,운동기구,조합놀이대 그네 흔들기구,,,,2013-12-19,전라남도 목포시청,061-270-3625,2018-02-21,4800000,전라남도 목포시,
46110-00093,어울림,소공원,,전라남도 목포시 산정동 1668-4,34.805702,126.372669,278,,조합놀이대,,,,2013-12-19,전라남도 목포시청,061-270-3625,2018-02-21,4800000,전라남도 목포시,
46110-00094,대성공원,소공원,,전라남도 목포시 대성동 190-1,34.802085,126.383702,424,운동기구 지압로,,,,정자,2013-12-19,전라남도 목포시청,061-270-3625,2018-02-21,4800000,전라남도 목포시,
46110-00095,국도시점,소공원,,전라남도 목포시 대의동 2가 1-127,34.786981,126.382016,580,운동기구,조합놀이대,화장실,,정자,2013-12-19,전라남도 목포시청,061-270-3625,2018-02-21,4800000,전라남도 목포시,
46110-00096,왕자,소공원,,전라남도 목포시 용당동 1071-6,34.798615,126.398849,164,,,,,,2013-12-19,전라남도 목포시청,061-270-3625,2018-02-21,4800000,전라남도 목포시,
46110-00097,용국,소공원,,전라남도 목포시 용당동 1069-1,34.797766,126.399298,513,운동기구,조합놀이대 그네,,,정자,2013-12-19,전라남도 목포시청,061-270-3625,2018-02-21,4800000,전라남도 목포시,
46110-00002,산정공원,근린공원,,전라남도 목포시 연산동 산45-4일원,34.813896,126.389158,481800,,,,,,1976-03-27,전라남도 목포시청,061-270-8344,2018-02-21,4800000,전라남도 목포시,
46110-00003,양을공원,근린공원,,전라남도 목포시 상동 산44일원,34.815135,126.408270,281940,배드민턴장 체육시설지구,,,,전망정자,1986-04-29,전라남도 목포시청,061-270-8344,2018-02-21,4800000,전라남도 목포시,
46110-00004,용당공원,근린공원,,전라남도 목포시 산정동 226-71,34.804087,126.388477,14867,배드민턴장,,,,정자,1986-04-29,전라남도 목포시청,061-270-3625,2018-02-21,4800000,전라남도 목포시,
46110-00005,갓바위공원,근린공원,,전라남도 목포시 용해동 산75-1일원,34.795627,126.413935,1184636,체육시설지구,,주차장 식당,자연사박물관 향토문화관등,둘레길 정자,1976-03-27,전라남도 목포시청,061-270-8344,2018-02-21,4800000,전라남도 목포시,
46110-00006,부주산공원,근린공원,,전라남도 목포시 옥암동 1059일원,34.812502,126.430621,865530,축구장 테니스장 파크골프장 산악자전거 체육관,,관리실화장실,문화예술회관,,1976-03-27,전라남도 목포시청,061-270-8344,2018-02-21,4800000,전라남도 목포시,
46110-00007,삼학도공원,근린공원,,전라남도 목포시 산정동 1459일원,34.784253,126.391703,574850,체육시설지구,요트마리나,화장실주차장,어린이바다체험관김대중노벨평화상기념관,,1976-03-27,전라남도 목포시청,061-270-3686,2018-02-21,4800000,전라남도 목포시,
46110-00008,하당공원,근린공원,,전라남도 목포시 옥암동 981,34.807339,126.433394,18374,게이트볼장족구장농구장운동기구,조합놀이대,화장실,,정자,1996-09-05,전라남도 목포시청,061-270-3625,2018-02-21,4800000,전라남도 목포시,
46110-00009,둥근공원,근린공원,,전라남도 목포시 옥암동 1021,34.805195,126.434471,14094,축구장테니스장운동기구,,화장실,,정자,1996-09-05,전라남도 목포시청,061-270-3625,2018-02-21,4800000,전라남도 목포시,
46110-00010,삽진공원,근린공원,,전라남도 목포시 연산동 1297,34.823327,126.381465,3830,족구장,,,,정자,2000-07-05,전라남도 목포시청,061-270-3625,2018-02-21,4800000,전라남도 목포시,
46110-00011,달맞이공원,근린공원,,전라남도 목포시 상동 1119-2,34.794622,126.427588,22448,운동기구,,주차장,,"419기념탑,그늘시렁",2000-04-05,전라남도 목포시청,061-270-3625,2018-02-21,4800000,전라남도 목포시,
46110-00012,신도심2단계공원,근린공원,,전라남도 목포시 상동 1100,34.797871,126.437320,9398,족구장운동기구,,화장실,,정자,2000-04-05,전라남도 목포시청,061-270-3625,2018-02-21,4800000,전라남도 목포시,
46110-00013,청호공원,근린공원,전라남도 목포시 신촌로8번길 15,전라남도 목포시 산정동 267-13일원,34.807910,126.387700,18281,,,,,,2007-04-05,전라남도 목포시청,061-270-3631,2018-02-21,4800000,전라남도 목포시,
46110-00001,유달공원,근린공원,,전라남도 목포시 죽교동 산42-2일원,34.789763,126.373043,1233791,배드민턴장 체육시설지구족구장,그네 미끄럼틀,주차장 매점 화장실관광안내소,자생식물원 난전시관 조각공원,둘레길벽천등수경시설,1976-03-27,전라남도 목포시청,061-270-8357,2018-02-21,4800000,전라남도 목포시,
46110-00014,부흥산공원,근린공원,전라남도 목포시 녹색로287,전라남도 목포시 옥암동 1369,34.803944,126.438946,336985,,,,,,2002-11-12,전라남도 목포시청,061-270-3625,2018-02-21,4800000,전라남도 목포시,
46780-00001,벌교근린공원,근린공원,전라남도 보성군 벌교읍 벌교리 산16임,전라남도 보성군 벌교읍 벌교리 산16임,34.502929,127.202612,419570,,,,,,1988-03-01,전라남도 보성군청,061-850-5574,2018-10-18,4890000,전라남도 보성군,
46780-00002,보성근린공원,근린공원,전라남도 보성군 보성읍 보성리 산34-1,전라남도 보성군 보성읍 보성리 산34-1,34.462213,127.050998,90000,,,,,,1970-09-14,전라남도 보성군청,061-850-5574,2018-10-18,4890000,전라남도 보성군,
46780-00003,조성근린공원,근린공원,전라남도 보성군 조성면 조성리 722,전라남도 보성군 조성면 조성리 722,34.484718,127.143918,91590,,,,,,1980-05-09,전라남도 보성군청,061-850-5574,2018-10-18,4890000,전라남도 보성군,
46780-00004,예당근린공원,근린공원,전라남도 보성군 득량면 예당리 산31-23,전라남도 보성군 득량면 예당리 산31-23,34.470227,127.113021,108168,,,,,,2012-01-05,전라남도 보성군청,061-850-5574,2018-10-18,4890000,전라남도 보성군,
46780-00005,비봉근린공원,근린공원,전라남도 보성군 득량면 비봉리 512,전라남도 보성군 득량면 비봉리 512,34.423613,127.114515,256900,,,,,,2005-02-19,전라남도 보성군청,061-850-5232,2018-10-18,4890000,전라남도 보성군,
46780-00006,보성1어린이공원,어린이공원,전라남도 보성군 보성읍 보성리 674-2,전라남도 보성군 보성읍 보성리 674-2,34.462126,127.044008,1500,,,,,,1987-02-27,전라남도 보성군청,061-850-5574,2018-10-18,4890000,전라남도 보성군,
46780-00008,회정어린이공원,어린이공원,전라남도 보성군 벌교읍 회정리 484-2,전라남도 보성군 벌교읍 회정리 484-2,34.504841,127.211983,2030,,,,,,1985-12-31,전라남도 보성군청,061-850-5574,2018-10-18,4890000,전라남도 보성군,
46780-00009,장좌어린이공원,어린이공원,전라남도 보성군 벌교읍 장좌리 651,전라남도 보성군 벌교읍 장좌리 651,34.502114,127.204277,3670,,,,,,1985-12-31,전라남도 보성군청,061-850-5574,2018-10-18,4890000,전라남도 보성군,
46780-00010,벌교2어린이공원,어린이공원,전라남도 보성군 벌교읍 벌교리 산12-1,전라남도 보성군 벌교읍 벌교리 산12-1,34.503929,127.202594,2379,,,,,,1985-12-31,전라남도 보성군청,061-850-5574,2018-10-18,4890000,전라남도 보성군,
46780-00011,조성2어린이공원,어린이공원,전라남도 보성군 조성면 조성리 259-3,전라남도 보성군 조성면 조성리 259-3,34.483817,127.143931,1500,,,,,,1994-05-16,전라남도 보성군청,061-850-5574,2018-10-18,4890000,전라남도 보성군,
46780-00012,예당어린이공원,어린이공원,전라남도 보성군 득량면 예당리 453-5,전라남도 보성군 득량면 예당리 453-5,34.464453,127.115058,1518,,,,,,2012-04-20,전라남도 보성군청,061-850-5574,2018-10-18,4890000,전라남도 보성군,
46780-00013,보성3소공원,소공원,전라남도 보성군 보성읍 보성리 729,전라남도 보성군 보성읍 보성리 729,34.461643,127.045436,148,,,,,,2006-06-27,전라남도 보성군청,061-850-5574,2018-10-18,4890000,전라남도 보성군,
46780-00014,보성4소공원,소공원,전라남도 보성군 보성읍 보성리 695-1,전라남도 보성군 보성읍 보성리 695-1,34.462194,127.045257,162,,,,,,2006-06-27,전라남도 보성군청,061-850-5574,2018-10-18,4890000,전라남도 보성군,
46780-00015,벌교3소공원,소공원,전라남도 보성군 벌교읍 벌교리 188,전라남도 보성군 벌교읍 벌교리 188,34.505531,127.202067,450,,,,,,2006-02-27,전라남도 보성군청,061-850-5574,2018-10-18,4890000,전라남도 보성군,
46780-00016,벌교4소공원,소공원,전라남도 보성군 벌교읍 벌교리 187,전라남도 보성군 벌교읍 벌교리 187,34.505524,127.202145,169,,,,,,2006-02-27,전라남도 보성군청,061-850-5574,2018-10-18,4890000,전라남도 보성군,
46780-00017,벌교5소공원,소공원,전라남도 보성군 벌교읍 벌교리 213-1,전라남도 보성군 벌교읍 벌교리 213-1,34.505382,127.202012,377,,,,,,2006-02-27,전라남도 보성군청,061-850-5574,2018-10-18,4890000,전라남도 보성군,
46780-00018,동곡소공원,소공원,전라남도 보성군 조성면 동촌리 159-1,전라남도 보성군 조성면 동촌리 159-1,34.464128,127.121851,1200,,,,,파고라(휴양시설),2012-04-20,전라남도 보성군청,061-850-5574,2018-10-18,4890000,전라남도 보성군,
46780-00019,동율소공원,소공원,전라남도 보성군 회천면 동율리 780,전라남도 보성군 회천면 동율리 780,34.402531,127.053292,851,,어린이놀이시설,,,파고라(휴양시설),2006-02-20,전라남도 보성군청,061-850-5232,2018-10-18,4890000,전라남도 보성군,
46780-00021,벌교문화공원,문화공원,전라남도 보성군 벌교읍 회정리 357-2,전라남도 보성군 벌교읍 회정리 357-2,34.505769,127.210826,25919,,,전망대,소설태백산맥 문학관,,2012-01-05,전라남도 보성군청,061-850-5232,2018-10-18,4890000,전라남도 보성군,
46780-00022,판소리테마파크,문화공원,전라남도 보성군 회천면 영천리 730,전라남도 보성군 회천면 영천리 730,34.404823,127.041285,9959,,,,판소리다섯마당,,2013-03-20,전라남도 보성군청,061-850-5202,2018-10-18,4890000,전라남도 보성군,
46780-00023,예당생태 근린공원,근린공원,전라남도 보성군 득량면 예당리 3039-8,전라남도 보성군 득량면 예당리 3039-8,34.452648,127.131967,35375,,,,,,2017-10-19,전라남도 보성군청,061-850-5342,2018-10-18,4890000,전라남도 보성군,
47190-00001,비봉공원,근린공원,,경상북도 구미시 선산읍 노상리 산1임 일원,36.248565,128.298320,194100,,,,,,1969-09-01,경상북도 구미시,054-480-5574,2018-11-02,5080000,경상북도 구미시,
47190-00002,서당공원,어린이공원,,경상북도 구미시 선산읍 이문리 139 일원,36.239332,128.294626,1500,,,,,,1969-09-01,경상북도 구미시,054-480-5574,2018-11-02,5080000,경상북도 구미시,
47190-00003,유다리공원,어린이공원,,경상북도 구미시 선산읍 동부리 339-4 일원,36.240866,128.303045,1500,,,,,,1969-09-01,경상북도 구미시,054-480-5574,2018-11-02,5080000,경상북도 구미시,
47190-00004,수도산공원,근린공원,,경상북도 구미시 송정동 16,36.119439,128.341052,30520,,,,,,1973-12-31,경상북도 구미시,054-480-5574,2018-11-02,5080000,경상북도 구미시,
47190-00005,들성공원,근린공원,,경상북도 구미시 고아읍 문성리 산46임 일원,36.158082,128.341996,254604,,,,,,1973-12-31,경상북도 구미시,054-480-5574,2018-11-02,5080000,경상북도 구미시,
47190-00006,동락공원,근린공원,경상북도 구미시 3공단1로 191,경상북도 구미시 진평동 766공 일원(제3산단 서측),36.099323,128.401715,284961,,,,,,1973-12-31,경상북도 구미시,054-480-5574,2018-11-02,5080000,경상북도 구미시,
47190-00007,동그라미공원,어린이공원,,경상북도 구미시 인의동 484답 일원,36.106041,128.425023,1500,,,,,,1978-02-14,경상북도 구미시,054-480-5574,2018-11-02,5080000,경상북도 구미시,
47190-00008,찰밭공원,어린이공원,,경상북도 구미시 진평동 1041-1공 일원,36.100839,128.422574,1560,,,,,,1978-02-14,경상북도 구미시,054-480-5574,2018-11-02,5080000,경상북도 구미시,
47190-00009,도원공원,어린이공원,,경상북도 구미시 오태동 산110 일원(오태동769),36.068806,128.353950,2495,,,,,,1978-04-08,경상북도 구미시,054-480-5574,2018-11-02,5080000,경상북도 구미시,
47190-00010,푸르미공원,어린이공원,경상북도 구미시 야은로43길 14-13,경상북도 구미시 신평동 57-2전 일원,36.124920,128.362792,2340,,,,,,1978-09-15,경상북도 구미시,054-480-5574,2018-11-02,5080000,경상북도 구미시,
47190-00011,남통공원,어린이공원,,경상북도 구미시 남통동 11-5전 일원,36.129975,128.322874,7000,,,,,,1978-09-15,경상북도 구미시,054-480-5574,2018-11-02,5080000,경상북도 구미시,
47190-00012,누리공원,어린이공원,,경상북도 구미시 신평동 95-15 일원,36.122633,128.365381,9644,,,,,,1978-09-15,경상북도 구미시,054-480-5574,2018-11-02,5080000,경상북도 구미시,
47190-00013,노상공원,어린이공원,경상북도 구미시 단계서길 79,경상북도 구미시 선산읍 노상리 357-12 일원,36.243812,128.297400,2554,,,,,,1980-09-15,경상북도 구미시,054-480-5574,2018-11-02,5080000,경상북도 구미시,
47190-00014,형곡공원,근린공원,경상북도 구미시 경은로 85,경상북도 구미시 형곡동 142공 일원,36.114059,128.335614,8332.4,,,,,,1980-11-18,경상북도 구미시,054-480-5574,2018-11-02,5080000,경상북도 구미시,
